,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012342935,0.0,0.0,0.0,0.0,0.0,0.0,0.0055081644,0.0,0.0,0.0,0.0115894545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019996043
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17760475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940639
DPAGT1,-3.9524167e-07,0.00056096364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020550555
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034265533,0.0,0.0,0.038628228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1487759
DLL1,0.002275997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017336777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023241788
EBF1,-0.00032349335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020604269
PAX5,0.0013718855,0.0008602567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001619417
NQO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017467842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013165901
IFIT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002833295,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018339502,0.0,0.0,-0.002768489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000949046
GATA3,0.0,0.0,0.0,0.0,0.0,-0.0059425253,0.0,0.0,-0.0057969135,0.0,-0.005103205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009766865
GAS1,0.0010490771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006094575
SLC19A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026579122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022798486
EIF2AK2,0.0,0.0,0.0,-0.0011303388,0.0,0.0,0.0,0.0,-0.0041130376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010066318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056600855
DMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023011355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020428142
DNASE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031340737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012651356
PRKCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006678183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030289387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020536906
MDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041075266,0.0009792143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017949048
FAS,0.0,0.0,0.0,0.0,-0.0020507586,0.0,0.0,0.0,-0.00313951,0.0005601256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045867763
CA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016085888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02302234
IL2RA,0.002350573,-0.0017173404,0.0007735324,-0.0010444776,-0.0037878868,0.0005884985,0.0,0.0,-0.00085608865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026705055
HDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1423091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017811351
PIM1,-0.0012233325,0.0,0.0022957828,0.0,-0.012264252,0.0,0.0,0.0,-0.011652638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01754905
SPP1,0.0,0.0,0.0,0.0,0.0,0.0033205156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044701337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018539391,0.0,0.0,0.0,0.0,0.0,0.0029479396
CCND3,0.0024253242,0.0,0.0,0.0,-0.0031364572,-0.004162691,0.000101632344,0.0,0.0,0.0,0.0,0.0,0.0,0.00049420155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008529582
TRH,0.0,0.0,0.0,0.0,0.0029832765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010745246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052036634
LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023956452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043888606
CASP8,0.0,0.0,0.0,-0.0056583327,0.0,0.0,0.0,0.0006187729,-0.0051033106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007510153
ERAP1,0.0,0.0,0.0,0.0,0.0,0.00052258826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072388875
PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20870301
CD8A,0.0013175856,0.0,0.0023870624,0.0,0.0,-0.014321005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015999313
TIMP1,0.0,0.0,0.0,0.0,0.38268983,0.38039708,0.0,0.0,0.2731311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43479353
HHEX,0.0,0.0,0.0,0.0,0.0,-0.00088023517,0.0,0.0,0.0,0.0,0.0,0.002848758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026799825
CSF2,0.0005533343,-0.0028792208,0.0028028248,0.0,0.0,-0.0008593155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012879628
ABCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003659025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080574985
IL1RN,0.0,0.0,0.0,0.0,0.0072146514,0.0,0.0,0.0,0.0,0.0,0.0038716109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046103355
ABCB1,-0.00070018217,0.0,0.0,0.0,6.1227795e-05,-0.00035025756,0.0,0.0,-0.00038448873,0.0,0.0,0.00090846437,0.0,0.0013983644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041059656
SREBF1,0.0,0.0,0.0,0.0,0.00030525876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033253063
TNFSF10,0.0,-0.0015673859,0.0,-0.0028939308,0.0,0.01093821,0.0,0.00042894608,0.0034638434,0.0,0.0,0.0,0.00091077463,0.0,0.0,-0.0048783617,-0.004433451,0.0,0.0,-0.0051555987,0.0,0.0017170297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070686503
PIAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012452668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025441317
IL12RB1,0.0,0.0,0.0,-0.0007833019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030330895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037361619
CD79A,0.0,0.0,0.0,0.0,0.0,-0.02586406,0.0,0.0,-0.016748574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026525304
MAP2K5,0.0,0.0,0.0,0.0,-0.0011604233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028913533
TP53,0.0,0.0,0.0,-0.0008677392,0.0010166268,-0.000617708,0.0,0.0,-0.0017732938,0.0001596396,0.0,0.0,0.0,0.0,0.0,0.0006712469,0.0,0.0,0.0,0.0,0.0011958514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016039454
ITGA2B,0.0,0.0,0.0,0.0,0.0,-0.0016705047,0.0,0.0006063911,0.0,0.0,0.0020634837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027535
IGFBP3,0.0,0.0,0.0,0.0,0.0,0.0014356904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006866243
CSF1,0.0,0.0,0.0,0.0,0.0,-0.0012635645,0.0,0.0,4.3616175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00077215733
HSPA5,0.0,0.0,0.0,0.0,0.0,0.0,0.000113292226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019654661
HPS4,0.0,0.0,0.0,0.0,0.0,0.0,-0.000114212045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060115713
FSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015257334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00062525296
HIF1A,0.0,0.0,0.0,0.0,0.005979453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016085431
GSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013435397
IGBP1,0.0,0.0,0.0,-0.0046590366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008394323
LITAF,0.0,0.0,0.0,0.0,0.0,-0.01279912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006093856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020100841
NEU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033140245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931486
IL2RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008943208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054596425
RRAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022250738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001397595
PNP,0.0,0.0,0.0,0.0,0.009333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012685928
STAT4,0.0,0.0,0.000839654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005086583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062910384
TBX21,0.0,0.0,-0.00222453,0.0,0.0,0.0,0.0,0.0,-3.724722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015622622
NCOA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022831354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016419042
ADA,0.0,0.0,0.0,0.0,0.0,0.050384086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064513445
IER3,0.0,0.0,0.0,0.0,0.0,0.06584199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08902835
APOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017320461,0.0,0.0,0.0,0.0,0.0,0.0,0.0006198748
IL19,0.0,0.0,0.0,0.0,0.0,0.0012415758,0.0,0.0,0.0,0.0,0.0010619223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017385182
CD3E,-0.0009658295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06635985
CD69,0.0029046235,0.0,0.0,0.0,0.0,-0.018745925,0.0,0.0,-0.012299028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026529092
FGL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057107143
STMN1,0.0,0.0,0.0,0.0,-0.01268505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020561192
PROS1,0.0,0.0,0.0,0.0,0.0010200224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016614769
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044997392,0.0,0.0,0.0,0.0,0.0,0.0,0.002922687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020243884
ACO1,0.0021583473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019473325
IL18R1,0.002202656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024197071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003445547
LEFTY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013329139,0.0,0.0,0.0,-0.00016505345,0.0,0.0,0.0,0.0,0.0,0.001212727
RUNX3,0.0,0.0,0.0,0.0,0.0,0.00095836446,0.0,0.0,0.00058478356,0.0,0.0,0.0,0.005287173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026309078
GATA2,0.0,0.0,0.0,0.0,0.0,-0.0013932623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041991295
CNR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017677365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006490841
CCL19,0.0,0.0,0.0,-2.8606877e-05,0.0,0.0,0.0,0.0,0.0011466683,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021813507,-0.00282446,0.0,-0.0013837693,-0.006771372,0.0,-0.00050841615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057263864
FOXP3,-0.0028684256,0.0,0.0,-0.0022417186,-0.003971244,0.0013416207,0.0,0.0,-0.0013426855,0.0,-0.0018035378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018527914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002585448
CXCL11,0.0,0.0,0.0,0.00020506777,0.0012707014,0.0,0.0,0.0008010715,0.0009680617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020160615
LIG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009947481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002616893
POLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004966812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017827766
IRF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073952302,0.0,0.0,-0.001958609,0.0,0.0,0.0,-0.00021611927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009815188
HSD17B1,0.0,-0.003328214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013281383
GZMB,0.0,0.0,0.0,0.0,0.0,-0.041220617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047320835
CCL23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018007385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028760838
CD74,0.0,0.0,0.0,0.30135536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13517281
CDK6,0.0,-0.0014255043,0.0,0.0,0.0,-0.00043009353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014614894
ANXA1,0.0,0.0,0.0,0.0,0.091204904,0.080395356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521982
TLR7,0.0,0.0,0.0,-0.00021889876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00095973106
IL27,0.0,0.0,0.0,0.0021633157,0.0,0.0,0.0,0.0,0.002776726,0.00011237585,-0.00060224085,0.0,0.0,0.0,0.0,-0.0018683728,0.0,0.0,-0.0015269471,0.00056341663,0.0,-0.0014059749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014167909
HES6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047127943,0.0,0.0,0.0,0.0,0.0,-0.00044589693
PLEK,0.0,0.0,0.0,0.0,0.0,0.037550934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04677574
CHRNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011321346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00084574206
CD46,0.0,0.0,0.0,0.0,-0.0058964384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009875891
POLR2K,0.0,0.0,0.0,-1.42866165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010541199
CD38,0.0,0.0,0.0,-0.00057048595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002944655
UCP2,0.0,0.0,0.0,0.0,-0.0018892769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024298376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004418115
TNFSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003143537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443171
MDC1,0.0,0.0,0.0,0.0,-0.0030792463,0.0,0.0,0.0,-0.0022811294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013329452
