iteration	tf	gene	wei	cond
0	IRF5	BCL2	-0.0	control
0	STAT2	BCL2	-0.0	control
0	IRF7	BCL2	-0.0	control
0	IRF9	BCL2	-0.0	control
0	unannotated_1	BCL2	0.00049439573	control
0	STAT5A	LCK	-0.0	control
0	STAT5B	LCK	-0.0	control
0	STAT4	LCK	0.0	control
0	IRF1	LCK	0.070188805	control
0	STAT3	LCK	0.0	control
0	GTF2I	LCK	0.0	control
0	STAT1	LCK	-0.0	control
0	IRF8	LCK	-0.0	control
0	ELF1	LCK	0.0	control
0	IRF3	LCK	-0.0	control
0	IRF5	LCK	-0.0	control
0	STAT2	LCK	-0.0	control
0	IRF7	LCK	0.0	control
0	IRF9	LCK	0.0	control
0	unannotated_1	LCK	0.058611393	control
0	STAT5A	ACAT1	-0.0	control
0	STAT5B	ACAT1	0.0	control
0	STAT4	ACAT1	0.0	control
0	IRF1	ACAT1	-0.0	control
0	STAT3	ACAT1	-0.0	control
0	GTF2I	ACAT1	-0.0	control
0	STAT1	ACAT1	-0.0026829331	control
0	IRF8	ACAT1	-0.0	control
0	ELF1	ACAT1	-0.0	control
0	IRF3	ACAT1	0.0	control
0	IRF5	ACAT1	0.0	control
0	STAT2	ACAT1	-0.0	control
0	IRF7	ACAT1	-0.0	control
0	IRF9	ACAT1	-0.0	control
0	unannotated_1	ACAT1	-0.0031896052	control
0	STAT5A	SHC1	0.0040925513	control
0	STAT5B	SHC1	-0.0	control
0	STAT4	SHC1	0.0	control
0	IRF1	SHC1	0.0	control
0	STAT3	SHC1	-0.0	control
0	GTF2I	SHC1	-0.0	control
0	STAT1	SHC1	-0.0	control
0	IRF8	SHC1	-0.0	control
0	ELF1	SHC1	0.0	control
0	IRF3	SHC1	-0.0	control
0	IRF5	SHC1	0.0	control
0	STAT2	SHC1	0.0	control
0	IRF7	SHC1	0.0	control
0	IRF9	SHC1	0.0	control
0	unannotated_1	SHC1	-0.005809465	control
0	STAT5A	PPIG	0.0	control
0	STAT5B	PPIG	-0.007112185	control
0	STAT4	PPIG	-0.0	control
0	IRF1	PPIG	-0.0	control
0	STAT3	PPIG	-0.0	control
0	GTF2I	PPIG	0.0	control
0	STAT1	PPIG	0.0	control
0	IRF8	PPIG	-0.0	control
0	ELF1	PPIG	-0.0	control
0	IRF3	PPIG	-0.0	control
0	IRF5	PPIG	0.0	control
0	STAT2	PPIG	-0.0	control
0	IRF7	PPIG	-0.0	control
0	IRF9	PPIG	0.0	control
0	unannotated_1	PPIG	0.01003146	control
0	STAT5A	CTNND1	-0.0	control
0	STAT5B	CTNND1	-0.0	control
0	STAT4	CTNND1	-0.0	control
0	IRF1	CTNND1	-0.004499033	control
0	STAT3	CTNND1	-0.0	control
0	GTF2I	CTNND1	0.0	control
0	STAT1	CTNND1	0.0	control
0	IRF8	CTNND1	-0.0	control
0	ELF1	CTNND1	0.0	control
0	IRF3	CTNND1	0.0	control
0	IRF5	CTNND1	0.0	control
0	STAT2	CTNND1	0.0	control
0	IRF7	CTNND1	-0.0	control
0	IRF9	CTNND1	-0.0	control
0	unannotated_1	CTNND1	0.0010491485	control
0	STAT5A	CBL	-0.0	control
0	STAT5B	CBL	-0.0	control
0	STAT4	CBL	0.0	control
0	IRF1	CBL	-0.0	control
0	STAT3	CBL	-0.0	control
0	GTF2I	CBL	0.0	control
0	STAT1	CBL	0.0	control
0	IRF8	CBL	0.0	control
0	ELF1	CBL	-0.0	control
0	IRF3	CBL	-0.0	control
0	IRF5	CBL	0.0	control
0	STAT2	CBL	0.0045823837	control
0	IRF7	CBL	0.0	control
0	IRF9	CBL	0.0	control
0	unannotated_1	CBL	-0.013188485	control
0	STAT5A	CISH	-0.0038553947	control
0	STAT5B	CISH	-0.0015873363	control
0	STAT4	CISH	0.0	control
0	IRF1	CISH	-0.0	control
0	STAT3	CISH	-0.0036924921	control
0	GTF2I	CISH	0.0042813816	control
0	STAT1	CISH	0.0	control
0	IRF8	CISH	0.0	control
0	ELF1	CISH	-0.0	control
0	IRF3	CISH	-0.006082547	control
0	IRF5	CISH	-0.0	control
0	STAT2	CISH	0.0	control
0	IRF7	CISH	0.0	control
0	IRF9	CISH	-0.0	control
0	unannotated_1	CISH	0.0028152268	control
0	STAT5A	JUN	0.0	control
0	STAT5B	JUN	0.004883098	control
0	STAT4	JUN	-0.0	control
0	IRF1	JUN	0.003424005	control
0	STAT3	JUN	0.0	control
0	GTF2I	JUN	-0.0	control
0	STAT1	JUN	-0.01456188	control
0	IRF8	JUN	0.0	control
0	ELF1	JUN	-0.0	control
0	IRF3	JUN	0.0	control
0	IRF5	JUN	-0.0	control
0	STAT2	JUN	0.004177092	control
0	IRF7	JUN	0.0	control
0	IRF9	JUN	-0.0	control
0	unannotated_1	JUN	0.008593789	control
0	STAT5A	PIK3R1	0.0036886858	control
0	STAT5B	PIK3R1	-0.0	control
0	STAT4	PIK3R1	0.005225545	control
0	IRF1	PIK3R1	0.0	control
0	STAT3	PIK3R1	-0.014798235	control
0	GTF2I	PIK3R1	-0.0	control
0	STAT1	PIK3R1	-0.010933704	control
0	IRF8	PIK3R1	-0.0	control
0	ELF1	PIK3R1	0.0	control
0	IRF3	PIK3R1	-0.0	control
0	IRF5	PIK3R1	0.0	control
0	STAT2	PIK3R1	0.0	control
0	IRF7	PIK3R1	0.0	control
0	IRF9	PIK3R1	0.0	control
0	unannotated_1	PIK3R1	0.014334888	control
0	STAT5A	PTPN2	-0.0026691086	control
0	STAT5B	PTPN2	-0.0	control
0	STAT4	PTPN2	0.0	control
0	IRF1	PTPN2	-0.0	control
0	STAT3	PTPN2	-0.0017338166	control
0	GTF2I	PTPN2	-0.0	control
0	STAT1	PTPN2	0.0	control
0	IRF8	PTPN2	0.0	control
0	ELF1	PTPN2	0.0	control
0	IRF3	PTPN2	-0.0	control
0	IRF5	PTPN2	-0.0	control
0	STAT2	PTPN2	-0.0	control
0	IRF7	PTPN2	0.0	control
0	IRF9	PTPN2	0.0	control
0	unannotated_1	PTPN2	-0.0039931764	control
0	STAT5A	SPI1	0.0	control
0	STAT5B	SPI1	0.0	control
0	STAT4	SPI1	-0.0	control
0	IRF1	SPI1	-0.0	control
0	STAT3	SPI1	0.14061226	control
0	GTF2I	SPI1	-0.0	control
0	STAT1	SPI1	-0.0	control
0	IRF8	SPI1	-0.030892376	control
0	ELF1	SPI1	-0.0	control
0	IRF3	SPI1	-0.0	control
0	IRF5	SPI1	0.0	control
0	STAT2	SPI1	0.0	control
0	IRF7	SPI1	0.0	control
0	IRF9	SPI1	0.0	control
0	unannotated_1	SPI1	-0.14222056	control
0	STAT5A	HBG1	0.0	control
0	STAT5B	HBG1	-0.0	control
0	STAT4	HBG1	0.0	control
0	IRF1	HBG1	-0.0	control
0	STAT3	HBG1	0.009919709	control
0	GTF2I	HBG1	0.0	control
0	STAT1	HBG1	-0.0	control
0	IRF8	HBG1	-0.0	control
0	ELF1	HBG1	-0.0	control
0	IRF3	HBG1	-0.0	control
0	IRF5	HBG1	0.0	control
0	STAT2	HBG1	0.0	control
0	IRF7	HBG1	0.0	control
0	IRF9	HBG1	-0.0	control
0	unannotated_1	HBG1	0.0019480175	control
0	STAT5A	ECE1	0.0	control
0	STAT5B	ECE1	-0.0	control
0	STAT4	ECE1	-0.0	control
0	IRF1	ECE1	-0.0	control
0	STAT3	ECE1	-0.00094015116	control
0	GTF2I	ECE1	0.0	control
0	STAT1	ECE1	-0.0	control
0	IRF8	ECE1	-0.0	control
0	ELF1	ECE1	0.0	control
0	IRF3	ECE1	0.0	control
0	IRF5	ECE1	0.0	control
0	STAT2	ECE1	0.0	control
0	IRF7	ECE1	-0.0	control
0	IRF9	ECE1	-0.0	control
0	unannotated_1	ECE1	0.00011128601	control
0	STAT5A	IRF7	0.0	control
0	STAT5B	IRF7	-0.0	control
0	STAT4	IRF7	0.0	control
0	IRF1	IRF7	-0.0	control
0	STAT3	IRF7	-0.0	control
0	GTF2I	IRF7	-0.0	control
0	STAT1	IRF7	0.021472221	control
0	IRF8	IRF7	-0.0	control
0	ELF1	IRF7	-0.0	control
0	IRF3	IRF7	-0.002332653	control
0	IRF5	IRF7	0.0	control
0	STAT2	IRF7	0.0015022028	control
0	IRF7	IRF7	-0.0	control
0	IRF9	IRF7	0.001065524	control
0	unannotated_1	IRF7	-0.027165769	control
0	STAT5A	CD247	-0.0	control
0	STAT5B	CD247	0.0	control
0	STAT4	CD247	0.0	control
0	IRF1	CD247	0.0	control
0	STAT3	CD247	0.0	control
0	GTF2I	CD247	0.0	control
0	STAT1	CD247	-0.0	control
0	IRF8	CD247	0.0	control
0	ELF1	CD247	0.026017684	control
0	IRF3	CD247	0.0	control
0	IRF5	CD247	0.0	control
0	STAT2	CD247	-0.0	control
0	IRF7	CD247	-0.0	control
0	IRF9	CD247	0.0	control
0	unannotated_1	CD247	0.041968573	control
0	STAT5A	CCL2	0.065291986	control
0	STAT5B	CCL2	0.0	control
0	STAT4	CCL2	-0.0	control
0	IRF1	CCL2	-0.08212258	control
0	STAT3	CCL2	0.10536294	control
0	GTF2I	CCL2	0.0	control
0	STAT1	CCL2	0.14312564	control
0	IRF8	CCL2	-0.0	control
0	ELF1	CCL2	-0.0	control
0	IRF3	CCL2	-0.007839723	control
0	IRF5	CCL2	-0.021808697	control
0	STAT2	CCL2	0.3473719	control
0	IRF7	CCL2	-0.0149890585	control
0	IRF9	CCL2	0.0	control
0	unannotated_1	CCL2	-0.1049499	control
0	STAT5A	MMP7	-0.0	control
0	STAT5B	MMP7	-0.0	control
0	STAT4	MMP7	0.0	control
0	IRF1	MMP7	-0.0	control
0	STAT3	MMP7	-0.0026520975	control
0	GTF2I	MMP7	-0.0	control
0	STAT1	MMP7	-0.0065413746	control
0	IRF8	MMP7	0.0	control
0	ELF1	MMP7	-0.0	control
0	IRF3	MMP7	0.0	control
0	IRF5	MMP7	0.0	control
0	STAT2	MMP7	0.0	control
0	IRF7	MMP7	-0.0	control
0	IRF9	MMP7	0.0	control
0	unannotated_1	MMP7	0.008662054	control
0	STAT5A	IFIT1	0.0	control
0	STAT5B	IFIT1	-0.0	control
0	STAT4	IFIT1	0.0	control
0	IRF1	IFIT1	0.0	control
0	STAT3	IFIT1	-0.0	control
0	GTF2I	IFIT1	0.0	control
0	STAT1	IFIT1	0.0022304866	control
0	IRF8	IFIT1	-0.0	control
0	ELF1	IFIT1	-0.0	control
0	IRF3	IFIT1	-0.007862573	control
0	IRF5	IFIT1	0.0	control
0	STAT2	IFIT1	0.0	control
0	IRF7	IFIT1	-0.0	control
0	IRF9	IFIT1	-0.0066153775	control
0	unannotated_1	IFIT1	-0.0033908514	control
0	STAT5A	TSC1	-0.0	control
0	STAT5B	TSC1	-0.0	control
0	STAT4	TSC1	0.0	control
0	IRF1	TSC1	-0.0	control
0	STAT3	TSC1	-0.0	control
0	GTF2I	TSC1	0.0	control
0	STAT1	TSC1	-0.0	control
0	IRF8	TSC1	0.0	control
0	ELF1	TSC1	0.004827197	control
0	IRF3	TSC1	0.0	control
0	IRF5	TSC1	-0.0	control
0	STAT2	TSC1	0.0	control
0	IRF7	TSC1	0.0	control
0	IRF9	TSC1	0.0	control
0	unannotated_1	TSC1	0.007586213	control
0	STAT5A	ACACA	0.0021200343	control
0	STAT5B	ACACA	-0.0	control
0	STAT4	ACACA	0.0	control
0	IRF1	ACACA	0.0	control
0	STAT3	ACACA	-0.003561054	control
0	GTF2I	ACACA	-0.0	control
0	STAT1	ACACA	-0.0	control
0	IRF8	ACACA	-0.0	control
0	ELF1	ACACA	0.0	control
0	IRF3	ACACA	-0.0	control
0	IRF5	ACACA	0.0	control
0	STAT2	ACACA	0.0	control
0	IRF7	ACACA	0.0	control
0	IRF9	ACACA	-0.0	control
0	unannotated_1	ACACA	-0.0045025954	control
0	STAT5A	KIR3DL1	0.0	control
0	STAT5B	KIR3DL1	0.0	control
0	STAT4	KIR3DL1	0.0	control
0	IRF1	KIR3DL1	-0.0	control
0	STAT3	KIR3DL1	0.0	control
0	GTF2I	KIR3DL1	-0.0	control
0	STAT1	KIR3DL1	0.0	control
0	IRF8	KIR3DL1	0.0	control
0	ELF1	KIR3DL1	0.005109546	control
0	IRF3	KIR3DL1	0.0	control
0	IRF5	KIR3DL1	-0.0	control
0	STAT2	KIR3DL1	0.0	control
0	IRF7	KIR3DL1	0.0	control
0	IRF9	KIR3DL1	0.0	control
0	unannotated_1	KIR3DL1	0.0027117978	control
0	STAT5A	CD3D	0.0	control
0	STAT5B	CD3D	0.0	control
0	STAT4	CD3D	0.0	control
0	IRF1	CD3D	0.0	control
0	STAT3	CD3D	0.0	control
0	GTF2I	CD3D	0.0	control
0	STAT1	CD3D	0.0	control
0	IRF8	CD3D	0.0	control
0	ELF1	CD3D	0.12969892	control
0	IRF3	CD3D	-0.0	control
0	IRF5	CD3D	0.0	control
0	STAT2	CD3D	0.0	control
0	IRF7	CD3D	0.0	control
0	IRF9	CD3D	0.0	control
0	unannotated_1	CD3D	0.10097301	control
0	STAT5A	IFI27	0.0	control
0	STAT5B	IFI27	0.0	control
0	STAT4	IFI27	-0.0	control
0	IRF1	IFI27	-0.0	control
0	STAT3	IFI27	-0.0	control
0	GTF2I	IFI27	-0.0	control
0	STAT1	IFI27	0.0066050324	control
0	IRF8	IFI27	0.0	control
0	ELF1	IFI27	-0.0	control
0	IRF3	IFI27	0.0	control
0	IRF5	IFI27	-0.0	control
0	STAT2	IFI27	-0.0	control
0	IRF7	IFI27	-0.0	control
0	IRF9	IFI27	0.0	control
0	unannotated_1	IFI27	-0.0045919907	control
0	STAT5A	CXCL9	-0.005957208	control
0	STAT5B	CXCL9	0.0003792329	control
0	STAT4	CXCL9	-0.0	control
0	IRF1	CXCL9	0.0	control
0	STAT3	CXCL9	-0.00011113924	control
0	GTF2I	CXCL9	0.0	control
0	STAT1	CXCL9	-0.0050262967	control
0	IRF8	CXCL9	0.0070958966	control
0	ELF1	CXCL9	-0.0	control
0	IRF3	CXCL9	-0.0	control
0	IRF5	CXCL9	-0.0	control
0	STAT2	CXCL9	-0.0	control
0	IRF7	CXCL9	-0.0	control
0	IRF9	CXCL9	0.0	control
0	unannotated_1	CXCL9	0.0017921622	control
0	STAT5A	HBB	-0.0038508885	control
0	STAT5B	HBB	0.0	control
0	STAT4	HBB	-0.0	control
0	IRF1	HBB	-0.0	control
0	STAT3	HBB	0.0	control
0	GTF2I	HBB	-0.004941745	control
0	STAT1	HBB	0.0	control
0	IRF8	HBB	0.0	control
0	ELF1	HBB	0.0	control
0	IRF3	HBB	-0.0	control
0	IRF5	HBB	0.0	control
0	STAT2	HBB	-0.0	control
0	IRF7	HBB	0.0	control
0	IRF9	HBB	0.0	control
0	unannotated_1	HBB	0.010493309	control
0	STAT5A	ISG15	0.0	control
0	STAT5B	ISG15	-0.0	control
0	STAT4	ISG15	-0.0	control
0	IRF1	ISG15	-0.0	control
0	STAT3	ISG15	0.0	control
0	GTF2I	ISG15	0.0	control
0	STAT1	ISG15	0.021584295	control
0	IRF8	ISG15	0.0	control
0	ELF1	ISG15	0.0	control
0	IRF3	ISG15	0.010497954	control
0	IRF5	ISG15	0.0	control
0	STAT2	ISG15	-0.0	control
0	IRF7	ISG15	0.014050056	control
0	IRF9	ISG15	0.0	control
0	unannotated_1	ISG15	-0.02181243	control
0	STAT5A	S100A10	-0.0	control
0	STAT5B	S100A10	0.0	control
0	STAT4	S100A10	-0.0	control
0	IRF1	S100A10	-0.0	control
0	STAT3	S100A10	-0.0	control
0	GTF2I	S100A10	0.0	control
0	STAT1	S100A10	0.28345475	control
0	IRF8	S100A10	0.0	control
0	ELF1	S100A10	0.0	control
0	IRF3	S100A10	0.0	control
0	IRF5	S100A10	0.0	control
0	STAT2	S100A10	0.0	control
0	IRF7	S100A10	-0.0	control
0	IRF9	S100A10	-0.0	control
0	unannotated_1	S100A10	-0.26823914	control
0	STAT5A	DPAGT1	-0.0052231885	control
0	STAT5B	DPAGT1	-0.00799705	control
0	STAT4	DPAGT1	0.0	control
0	IRF1	DPAGT1	-0.0	control
0	STAT3	DPAGT1	0.0	control
0	GTF2I	DPAGT1	0.0	control
0	STAT1	DPAGT1	-0.0	control
0	IRF8	DPAGT1	0.0	control
0	ELF1	DPAGT1	-0.0	control
0	IRF3	DPAGT1	0.0	control
0	IRF5	DPAGT1	-0.0	control
0	STAT2	DPAGT1	-0.0	control
0	IRF7	DPAGT1	-0.0	control
0	IRF9	DPAGT1	0.0	control
0	unannotated_1	DPAGT1	0.002382979	control
0	STAT5A	CD68	0.0	control
0	STAT5B	CD68	-0.0	control
0	STAT4	CD68	0.0	control
0	IRF1	CD68	0.0	control
0	STAT3	CD68	0.0	control
0	GTF2I	CD68	0.0	control
0	STAT1	CD68	-0.0	control
0	IRF8	CD68	-0.03652221	control
0	ELF1	CD68	-0.11739121	control
0	IRF3	CD68	0.0	control
0	IRF5	CD68	0.0	control
0	STAT2	CD68	0.0	control
0	IRF7	CD68	0.0	control
0	IRF9	CD68	-0.0	control
0	unannotated_1	CD68	-0.11219705	control
0	STAT5A	DLL1	-0.0054047415	control
0	STAT5B	DLL1	-0.0	control
0	STAT4	DLL1	-0.0	control
0	IRF1	DLL1	-0.0	control
0	STAT3	DLL1	-0.0	control
0	GTF2I	DLL1	-0.0	control
0	STAT1	DLL1	0.0	control
0	IRF8	DLL1	0.0	control
0	ELF1	DLL1	0.0	control
0	IRF3	DLL1	-0.0	control
0	IRF5	DLL1	-0.0	control
0	STAT2	DLL1	0.0	control
0	IRF7	DLL1	0.0	control
0	IRF9	DLL1	-0.0	control
0	unannotated_1	DLL1	-0.008080636	control
0	STAT5A	EBF1	-0.0040306654	control
0	STAT5B	EBF1	0.0	control
0	STAT4	EBF1	-0.0	control
0	IRF1	EBF1	-0.0	control
0	STAT3	EBF1	-0.0	control
0	GTF2I	EBF1	-0.0	control
0	STAT1	EBF1	0.0	control
0	IRF8	EBF1	-0.0	control
0	ELF1	EBF1	0.0	control
0	IRF3	EBF1	-0.0	control
0	IRF5	EBF1	-0.0	control
0	STAT2	EBF1	-0.0	control
0	IRF7	EBF1	-0.0	control
0	IRF9	EBF1	0.0	control
0	unannotated_1	EBF1	-0.0039913696	control
0	STAT5A	PAX5	0.000116327974	control
0	STAT5B	PAX5	-0.005081951	control
0	STAT4	PAX5	0.0	control
0	IRF1	PAX5	0.0	control
0	STAT3	PAX5	-0.0	control
0	GTF2I	PAX5	0.0	control
0	STAT1	PAX5	0.0	control
0	IRF8	PAX5	0.0	control
0	ELF1	PAX5	0.0	control
0	IRF3	PAX5	0.0	control
0	IRF5	PAX5	-0.0	control
0	STAT2	PAX5	0.0	control
0	IRF7	PAX5	-0.0	control
0	IRF9	PAX5	-0.0	control
0	unannotated_1	PAX5	-0.009618936	control
0	STAT5A	IFIT2	0.0	control
0	STAT5B	IFIT2	0.0	control
0	STAT4	IFIT2	0.0	control
0	IRF1	IFIT2	-0.0	control
0	STAT3	IFIT2	-0.0	control
0	GTF2I	IFIT2	0.0	control
0	STAT1	IFIT2	0.0037236745	control
0	IRF8	IFIT2	-0.0	control
0	ELF1	IFIT2	0.0	control
0	IRF3	IFIT2	-0.0074950196	control
0	IRF5	IFIT2	0.0	control
0	STAT2	IFIT2	-0.007056544	control
0	IRF7	IFIT2	-0.0	control
0	IRF9	IFIT2	0.0	control
0	unannotated_1	IFIT2	-0.0021831396	control
0	STAT5A	GAS1	0.002786628	control
0	STAT5B	GAS1	-0.0	control
0	STAT4	GAS1	-0.0	control
0	IRF1	GAS1	0.0	control
0	STAT3	GAS1	0.0	control
0	GTF2I	GAS1	-0.0	control
0	STAT1	GAS1	-0.0	control
0	IRF8	GAS1	-0.0	control
0	ELF1	GAS1	-0.0	control
0	IRF3	GAS1	0.0	control
0	IRF5	GAS1	-0.0	control
0	STAT2	GAS1	0.0	control
0	IRF7	GAS1	0.0	control
0	IRF9	GAS1	0.0	control
0	unannotated_1	GAS1	0.0037421747	control
0	STAT5A	NTHL1	0.0	control
0	STAT5B	NTHL1	0.0	control
0	STAT4	NTHL1	-0.0	control
0	IRF1	NTHL1	0.0	control
0	STAT3	NTHL1	0.0	control
0	GTF2I	NTHL1	0.0	control
0	STAT1	NTHL1	0.0	control
0	IRF8	NTHL1	0.0	control
0	ELF1	NTHL1	0.005864845	control
0	IRF3	NTHL1	-0.0	control
0	IRF5	NTHL1	0.0	control
0	STAT2	NTHL1	0.0	control
0	IRF7	NTHL1	0.0	control
0	IRF9	NTHL1	0.0	control
0	unannotated_1	NTHL1	0.00077136734	control
0	STAT5A	EIF2AK2	0.0	control
0	STAT5B	EIF2AK2	0.0	control
0	STAT4	EIF2AK2	-0.0	control
0	IRF1	EIF2AK2	0.0020739199	control
0	STAT3	EIF2AK2	-0.0	control
0	GTF2I	EIF2AK2	-0.0	control
0	STAT1	EIF2AK2	-0.00620169	control
0	IRF8	EIF2AK2	0.0	control
0	ELF1	EIF2AK2	-0.0	control
0	IRF3	EIF2AK2	-0.0	control
0	IRF5	EIF2AK2	0.0	control
0	STAT2	EIF2AK2	-0.0054236245	control
0	IRF7	EIF2AK2	0.0	control
0	IRF9	EIF2AK2	-0.0	control
0	unannotated_1	EIF2AK2	0.008434684	control
0	STAT5A	MDM2	0.0	control
0	STAT5B	MDM2	0.0	control
0	STAT4	MDM2	-0.0	control
0	IRF1	MDM2	0.0	control
0	STAT3	MDM2	0.0	control
0	GTF2I	MDM2	0.0	control
0	STAT1	MDM2	0.002689789	control
0	IRF8	MDM2	0.0017756453	control
0	ELF1	MDM2	0.0	control
0	IRF3	MDM2	0.0	control
0	IRF5	MDM2	-0.0	control
0	STAT2	MDM2	-0.0	control
0	IRF7	MDM2	-0.0	control
0	IRF9	MDM2	0.0	control
0	unannotated_1	MDM2	0.0016447058	control
0	STAT5A	FAS	0.0	control
0	STAT5B	FAS	-0.0	control
0	STAT4	FAS	0.0	control
0	IRF1	FAS	-0.0	control
0	STAT3	FAS	0.0049482924	control
0	GTF2I	FAS	-0.0	control
0	STAT1	FAS	0.001329691	control
0	IRF8	FAS	-0.0022091628	control
0	ELF1	FAS	-0.0	control
0	IRF3	FAS	0.0	control
0	IRF5	FAS	-0.0	control
0	STAT2	FAS	-0.0	control
0	IRF7	FAS	0.0	control
0	IRF9	FAS	0.0	control
0	unannotated_1	FAS	-0.0030581614	control
0	STAT5A	IL2RA	0.0030272729	control
0	STAT5B	IL2RA	-0.0015256178	control
0	STAT4	IL2RA	0.006256976	control
0	IRF1	IL2RA	0.0010825146	control
0	STAT3	IL2RA	0.0042403676	control
0	GTF2I	IL2RA	0.0	control
0	STAT1	IL2RA	-0.0010297727	control
0	IRF8	IL2RA	-0.0	control
0	ELF1	IL2RA	0.0014488291	control
0	IRF3	IL2RA	0.0	control
0	IRF5	IL2RA	0.0	control
0	STAT2	IL2RA	0.0	control
0	IRF7	IL2RA	0.0	control
0	IRF9	IL2RA	-0.0	control
0	unannotated_1	IL2RA	0.007614465	control
0	STAT5A	PIM1	-0.004362836	control
0	STAT5B	PIM1	-0.0	control
0	STAT4	PIM1	0.015691498	control
0	IRF1	PIM1	-0.0	control
0	STAT3	PIM1	-0.016089095	control
0	GTF2I	PIM1	0.0	control
0	STAT1	PIM1	-0.01409903	control
0	IRF8	PIM1	-0.0	control
0	ELF1	PIM1	-0.0	control
0	IRF3	PIM1	-0.0	control
0	IRF5	PIM1	0.0	control
0	STAT2	PIM1	0.0	control
0	IRF7	PIM1	-0.0	control
0	IRF9	PIM1	0.0	control
0	unannotated_1	PIM1	0.019249525	control
0	STAT5A	TRH	0.0	control
0	STAT5B	TRH	0.0	control
0	STAT4	TRH	-0.0	control
0	IRF1	TRH	-0.0	control
0	STAT3	TRH	0.0022158227	control
0	GTF2I	TRH	-0.0	control
0	STAT1	TRH	0.0	control
0	IRF8	TRH	0.0	control
0	ELF1	TRH	-0.0	control
0	IRF3	TRH	0.0	control
0	IRF5	TRH	-0.0	control
0	STAT2	TRH	0.0	control
0	IRF7	TRH	-0.0	control
0	IRF9	TRH	-0.0	control
0	unannotated_1	TRH	-0.004952351	control
0	STAT5A	LAT	0.0	control
0	STAT5B	LAT	0.0	control
0	STAT4	LAT	0.0	control
0	IRF1	LAT	-0.0	control
0	STAT3	LAT	0.0	control
0	GTF2I	LAT	-0.0	control
0	STAT1	LAT	-0.028330354	control
0	IRF8	LAT	-0.0	control
0	ELF1	LAT	0.04353355	control
0	IRF3	LAT	0.0	control
0	IRF5	LAT	0.0	control
0	STAT2	LAT	-0.0	control
0	IRF7	LAT	0.0	control
0	IRF9	LAT	0.0	control
0	unannotated_1	LAT	0.039596036	control
0	STAT5A	CASP8	0.0	control
0	STAT5B	CASP8	0.0	control
0	STAT4	CASP8	-0.0	control
0	IRF1	CASP8	0.00575789	control
0	STAT3	CASP8	0.0	control
0	GTF2I	CASP8	0.0	control
0	STAT1	CASP8	-0.01398788	control
0	IRF8	CASP8	0.0	control
0	ELF1	CASP8	0.0068026325	control
0	IRF3	CASP8	-0.0	control
0	IRF5	CASP8	0.0	control
0	STAT2	CASP8	0.0	control
0	IRF7	CASP8	0.0	control
0	IRF9	CASP8	-0.0	control
0	unannotated_1	CASP8	0.007801684	control
0	STAT5A	RPS6KB1	0.0	control
0	STAT5B	RPS6KB1	-0.0	control
0	STAT4	RPS6KB1	0.0	control
0	IRF1	RPS6KB1	-0.0	control
0	STAT3	RPS6KB1	0.0	control
0	GTF2I	RPS6KB1	0.0	control
0	STAT1	RPS6KB1	-0.0	control
0	IRF8	RPS6KB1	-0.0	control
0	ELF1	RPS6KB1	-0.004186759	control
0	IRF3	RPS6KB1	-0.0	control
0	IRF5	RPS6KB1	0.0	control
0	STAT2	RPS6KB1	0.0	control
0	IRF7	RPS6KB1	-0.0	control
0	IRF9	RPS6KB1	-0.0	control
0	unannotated_1	RPS6KB1	0.0053803995	control
0	STAT5A	ABCC2	-0.0	control
0	STAT5B	ABCC2	0.0	control
0	STAT4	ABCC2	-0.0	control
0	IRF1	ABCC2	-0.0	control
0	STAT3	ABCC2	0.0	control
0	GTF2I	ABCC2	-0.0	control
0	STAT1	ABCC2	-0.0	control
0	IRF8	ABCC2	0.0	control
0	ELF1	ABCC2	-0.0	control
0	IRF3	ABCC2	0.0047445265	control
0	IRF5	ABCC2	0.0	control
0	STAT2	ABCC2	-0.0	control
0	IRF7	ABCC2	0.0	control
0	IRF9	ABCC2	-0.0	control
0	unannotated_1	ABCC2	-0.008827297	control
0	STAT5A	IL1RN	0.0	control
0	STAT5B	IL1RN	0.0	control
0	STAT4	IL1RN	0.0	control
0	IRF1	IL1RN	-0.0	control
0	STAT3	IL1RN	0.0058467616	control
0	GTF2I	IL1RN	-0.0	control
0	STAT1	IL1RN	-0.0	control
0	IRF8	IL1RN	0.0	control
0	ELF1	IL1RN	0.0	control
0	IRF3	IL1RN	-0.0	control
0	IRF5	IL1RN	-0.0	control
0	STAT2	IL1RN	-0.0	control
0	IRF7	IL1RN	-0.0	control
0	IRF9	IL1RN	-0.0	control
0	unannotated_1	IL1RN	-0.00843473	control
0	STAT5A	SREBF1	-0.0	control
0	STAT5B	SREBF1	-0.0	control
0	STAT4	SREBF1	-0.0	control
0	IRF1	SREBF1	0.0	control
0	STAT3	SREBF1	-0.00017492221	control
0	GTF2I	SREBF1	-0.0	control
0	STAT1	SREBF1	-0.0	control
0	IRF8	SREBF1	-0.0	control
0	ELF1	SREBF1	-0.0	control
0	IRF3	SREBF1	-0.0	control
0	IRF5	SREBF1	0.0	control
0	STAT2	SREBF1	0.0	control
0	IRF7	SREBF1	0.0	control
0	IRF9	SREBF1	0.0	control
0	unannotated_1	SREBF1	0.0001796654	control
0	STAT5A	TNFSF10	0.0	control
0	STAT5B	TNFSF10	-0.006039879	control
