,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
HBG1,0.0,0.0,0.0,0.0,0.00021326283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004766284
ECE1,0.0,0.0,0.0,0.0,-0.00066085753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011107365
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00535448,0.0,0.0,0.0,0.0,0.0,0.0,0.008520806,0.0,0.0,-0.007516454,0.0,0.0,-0.013461369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073147654
CCL2,0.06362203,0.0,0.0,0.04916384,0.027346691,0.0,0.0,0.0,0.01591239,0.0,0.054017317,-0.0040041385,0.0,0.0,0.0,0.0044767866,0.022537962,0.0,0.004955583,0.005714099,0.0029632635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047081793
MMP7,0.0,0.0,0.0,0.0,0.00017469002,0.0,0.0,0.0,-6.375205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6868023e-05
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004956854,0.0,0.0,0.0,0.0,0.0,0.0,0.0040271273,0.0,0.0,0.0,0.0,0.0,-0.045221347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005275
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000607922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049275754
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.442218e-05,0.0,-0.0001442625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013633198
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030057813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011880094
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9662844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.177804e-05
ACACA,-5.8881513e-05,0.0,0.0,0.0,-4.1031908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736463e-05
NF1,-0.0002031085,0.0,0.0,0.0,0.0,-0.0006320317,0.0,3.132129e-05,0.0,0.0008353903,0.0,0.0,0.0,-0.000430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1754444e-05
ODC1,0.0,0.0,0.0,-0.0009077549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013578238,0.0,0.0,0.0,0.0,0.0017822242,0.0,0.0,0.0,0.0,0.00024247402
CCNB1,0.0,0.0,0.0,-0.0004046564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.229586e-05,-0.0001917902,0.0,0.0,0.0,0.0,0.0,0.0,0.00015710076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020179243
CXCL9,-0.0003438106,-3.814551e-05,0.0,0.0,0.00052148383,0.0,0.0,0.0,0.0005311003,0.0016500354,0.00061833323,0.0,0.00021441579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000100997975
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018550098,0.0,0.0,0.0,0.0,0.008922962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010142624
CCL3,0.0,0.0,0.0,0.0,0.0,0.005600111,0.0,0.0,0.00987289,0.0,0.0,0.0,0.008842838,0.0,0.0,0.006915217,0.080805846,0.0,0.0,0.0055186404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00329239
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2335693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4160442e-05
